mjd,mag,magerr
165502,992,0.05
173173,183,0.05
176370,587,0.05
180861,353,0.05
183473,195,0.05
186186,591,0.05
188881,199,0.05
191743,276,0.05
194173,196,0.05
196436,178,0.05
198899,181,0.05
201178,164,0.05
203791,198,0.05
207884,528,0.05
210713,205,0.05
213310,163,0.05
217602,1396,0.05
221196,335,0.05
223559,208,0.05
225672,245,0.05
225672,245,0.05
230880,202,0.05
233143,257,0.05
235406,283,0.05
237620,192,0.05
239883,243,0.05
241964,195,0.05
243760,277,0.05
246090,212,0.05
248069,208,0.05
250249,236,0.05
252462,406,0.05
254792,199,0.05
257404,300,0.05
260183,415,0.05
263012,456,0.05
265525,257,0.05
268070,974,0.05
271265,273,0.05
273462,292,0.05
275991,162,0.05
275991,162,0.05
279502,273,0.05
281766,309,0.05
284444,183,0.05
286508,204,0.05
288970,293,0.05
291333,178,0.05
293113,218,0.05
295360,240,0.05
297623,212,0.05
300252,198,0.05
302232,249,0.05
305344,291,0.05
308289,251,0.05
310369,291,0.05
312249,184,0.05
314013,272,0.05
316094,376,0.05
318323,173,0.05
320303,212,0.05
322483,218,0.05
322483,218,0.05
326427,183,0.05
328858,421,0.05
331202,193,0.05
333482,173,0.05
335628,196,0.05
337525,176,0.05
340138,214,0.05
342035,154,0.05
343899,195,0.05
346511,175,0.05
348715,229,0.05
350953,179,0.05
352684,9,0.05
355213,164,0.05
357643,178,0.05
359923,186,0.05
361986,228,0.05
364282,219,0.05
366761,204,0.05
368858,202,0.05
368858,202,0.05
